time_sec,source,valid,manual_enabled,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_shoulder_loss,left_elbow_loss,left_elbow_error,left_wrist_error,right_shoulder_loss,right_elbow_loss,right_elbow_error,right_wrist_error,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778542382.469755,sequential_ik_elbow_then_wrist,0,0,-0.228687,0.089756,-0.172180,-0.509389,0.056915,-0.272817,-0.063288,-0.150818,-0.251493,-0.309140,-0.163471,-0.422948,0.020792,0.117742,0.110408,0.343123,0.012530,0.083868,0.079934,0.286907,0.000000,0.000000,0.000000,0.186313,-0.121803,-0.753600,0.207205,-0.048450,-0.181722,0.753600,0.294564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778542382.526615,sequential_ik_elbow_then_wrist,0,0,-0.239274,0.063228,-0.169558,-0.494464,0.056023,-0.327121,-0.101715,-0.159120,-0.233099,-0.332184,-0.170187,-0.424831,0.003521,0.028311,0.047546,0.167608,0.001827,0.069347,0.037392,0.262541,0.000000,0.000000,0.000000,0.410557,-0.235104,-1.326336,0.177206,-0.126869,-0.347001,1.326336,0.317305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778542382.590741,sequential_ik_elbow_then_wrist,0,0,-0.209396,0.056925,-0.207154,-0.432798,0.069764,-0.406971,-0.052377,-0.158849,-0.249046,-0.249656,-0.163937,-0.474999,0.000708,0.006513,0.020544,0.080688,0.000164,0.035213,0.009383,0.187613,0.000000,0.000000,0.000000,0.606388,-0.352858,-1.761615,0.150911,-0.180992,-0.492852,1.761615,0.325461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778542382.643410,sequential_ik_elbow_then_wrist,1,0,-0.138557,0.096115,-0.248121,-0.361961,0.087265,-0.448152,-0.026859,-0.174090,-0.242840,-0.220101,-0.190969,-0.471691,0.001434,0.007340,0.030345,0.085065,0.000500,0.029698,0.020833,0.172324,0.000000,0.000000,0.000000,0.728199,-0.489553,-2.092428,0.106485,-0.202697,-0.602496,2.092428,0.328127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778542382.711093,sequential_ik_elbow_then_wrist,0,0,-0.130972,0.138750,-0.231506,-0.359086,0.132527,-0.426250,-0.020557,-0.153735,-0.256794,-0.224919,-0.185867,-0.474058,0.001686,0.011152,0.037799,0.105496,0.000283,0.036601,0.014863,0.191208,0.000000,0.000000,0.000000,0.782569,-0.588737,-2.343845,0.061372,-0.207454,-0.700655,2.343845,0.314971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778542382.772115,sequential_ik_elbow_then_wrist,0,0,-0.111016,0.161030,-0.227475,-0.360198,0.210157,-0.387146,-0.041959,-0.145920,-0.258741,-0.278130,-0.128481,-0.442911,0.001634,0.012325,0.036961,0.110385,0.000046,0.069574,0.006147,0.263739,0.000000,0.000000,0.000000,0.784934,-0.659008,-2.534922,-0.001357,-0.215654,-0.780636,2.534922,0.314459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778542382.833062,sequential_ik_elbow_then_wrist,0,0,-0.106818,0.157074,-0.232202,-0.367541,0.188211,-0.377301,-0.060369,-0.112015,-0.271677,-0.304698,-0.099441,-0.445300,0.000484,0.028900,0.020095,0.170001,0.000719,0.081448,0.024654,0.285221,0.000000,0.000000,0.000000,0.765302,-0.713898,-2.680141,-0.049031,-0.237672,-0.861218,2.680141,0.290476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778542382.889575,sequential_ik_elbow_then_wrist,0,0,-0.120527,0.142025,-0.235164,-0.375869,0.154315,-0.392164,-0.094786,-0.096087,-0.267923,-0.370493,-0.088436,-0.385935,0.000002,0.039235,0.000906,0.198060,0.002330,0.114751,0.046769,0.337578,0.000000,0.000000,0.000000,0.750442,-0.758052,-2.790507,-0.078713,-0.282839,-0.925900,2.790507,0.204700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778542382.953990,sequential_ik_elbow_then_wrist,0,0,-0.124660,0.105848,-0.251507,-0.369222,0.111603,-0.425163,-0.096110,-0.081655,-0.272205,-0.367373,-0.058421,-0.398208,0.000411,0.038731,0.017665,0.196800,0.001886,0.101510,0.042163,0.318329,0.000000,0.000000,0.000000,0.754275,-0.810040,-2.874385,-0.099511,-0.341343,-0.981096,2.874385,0.107572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778542383.021421,sequential_ik_elbow_then_wrist,0,0,-0.101177,0.090758,-0.267444,-0.343509,0.093085,-0.444276,-0.094943,-0.081024,-0.272802,-0.357108,-0.065212,-0.417783,0.000224,0.034221,0.011120,0.184957,0.001105,0.078060,0.032362,0.279392,0.000000,0.000000,0.000000,0.762433,-0.872976,-2.938133,-0.123628,-0.404024,-1.023307,2.938133,0.033755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
